Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,^NSEI
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,797.0020141601562,1802.6683349609375,1502.03271484375,4133.205078125,24857.30078125,806.4739582617092,1805.3571660297775,1513.795627121447,4164.11869081323,24971.75,788.8373508245744,1786.1987904104494,1498.9058340677934,4097.178262267316,24798.650390625,790.317345854264,1796.8583403917328,1505.8792447159437,4157.585718481626,24839.400390625,54595834,2721265,8228208,1797906,385000.0
2024-07-31,797.1006469726562,1794.1214599609375,1494.364501953125,4152.14111328125,24951.150390625,803.0946388161857,1810.350924152097,1499.3524857083617,4179.267439518362,24984.599609375,793.8693004409521,1791.048476651269,1490.1208866802617,4113.936797622856,24856.5,796.2373165488889,1802.5242769151237,1492.9499231376883,4118.670902108038,24886.69921875,37820484,5004209,10057346,2330091,333600.0
2024-08-01,808.471923828125,1779.0924072265625,1504.1671142578125,4163.265625,25010.900390625,814.0219048337823,1793.785379837503,1506.8472288436842,4184.2847683252885,25078.30078125,798.1859108540549,1771.889992657827,1493.2479314401046,4132.919742480951,24956.400390625,800.627938629233,1782.4535340253058,1500.8913109431162,4165.443127805721,25030.94921875,26215174,7475014,10764222,2202244,431300.0
2024-08-02,818.51123046875,1748.9383544921875,1488.3092041015625,4055.281005859375,24717.69921875,824.1105327295066,1785.7187334567977,1498.2357327232485,4164.118251496919,24851.900390625,804.6239322848401,1744.0887987976403,1482.3037269895096,4042.9251782382544,24686.849609375,804.6239322848401,1769.8734206834515,1493.9425575637474,4132.873162297419,24789.0,44119238,7400938,10268248,2811282,345000.0
2024-08-05,797.1006469726562,1682.3880615234375,1436.6912841796875,3934.087890625,24055.599609375,812.0239300120638,1726.1787193591779,1472.9976360481728,4013.5736879846177,24350.05078125,789.824004829474,1650.3613476722035,1422.7197433328897,3891.907205581687,23893.69921875,809.1132611105608,1714.1266318965754,1469.1262655731218,4013.5736879846177,24302.849609375,41333634,10736703,17046704,2787771,487000.0
2024-08-06,789.922607421875,1681.6197509765625,1445.3524169921875,3949.37939453125,23992.55078125,805.5858871810888,1725.6504891423297,1466.6447748995176,4031.7999662691227,24382.599609375,786.0253355957136,1675.6177387613052,1440.6620347326755,3939.532087639672,23960.400390625,804.1305829139676,1690.3586573166167,1444.4590050773538,3949.14268931395,24189.849609375,45116050,7690163,10236186,2203067,312300.0
2024-08-07,800.9239501953125,1720.5609130859375,1454.062744140625,3977.073974609375,24297.5,804.1306059860544,1726.5629255103806,1461.6814036613468,4019.207504026678,24337.69921875,790.4159617464212,1692.183351452448,1450.7622216985117,3957.995163908957,24184.900390625,797.7172944045706,1724.7382902879888,1458.2071184913539,4003.1587050867174,24289.400390625,42346264,5094329,8174568,1237666,317600.0
2024-08-08,810.3958740234375,1673.9853515625,1438.478271484375,3950.656982421875,24117.0,815.6252376687839,1709.3251315403352,1454.2366377811502,4006.9456644536194,24340.5,798.8272709671206,1658.572136260406,1435.3018303695276,3938.7745661925937,24079.69921875,801.1705962949537,1709.3251315403352,1446.816580877676,3958.657803185393,24248.55078125,33976950,6227910,12387192,2441283,311900.0
2024-08-09,814.0958862304688,1700.4901123046875,1463.46826171875,4003.868408203125,24367.5,820.1885804457108,1710.0933319139192,1465.6520496932055,4027.44415336694,24419.75,811.9252750900921,1686.325363381071,1445.3026646483625,3981.901980990388,24311.19921875,814.9839073123685,1700.9702732851492,1449.2732763644294,3992.74326394149,24386.849609375,26644618,4258524,6249776,1302536,215100.0
2024-08-12,818.9797973632812,1726.082763671875,1449.8936767578125,3972.529052734375,24347.0,826.7990913723679,1731.9407043499043,1462.1777566892652,4013.573831585472,24472.80078125,812.6898193077751,1697.9452825491308,1447.0397996020206,3963.7238032102878,24212.099609375,814.9838233487179,1702.698946723047,1459.199797918004,4005.052443408008,24320.05078125,39316196,4315329,8184584,936912,279900.0
2024-08-13,790.9093017578125,1726.130615234375,1452.8717041015625,3973.760009765625,24139.0,805.3146225179424,1738.1827024097588,1459.2742672925806,4008.839537848005,24359.94921875,789.8980079765901,1718.0640047615366,1447.28803114191,3960.5516737879557,24116.5,803.1439511462899,1738.1827024097588,1450.0178268110735,3988.956299705632,24342.349609375,54055042,4176918,6265064,1495593,239700.0
2024-08-14,793.1785888671875,1750.9071044921875,1451.1097412109375,4066.832275390625,24143.75,796.0891971974215,1752.5876680094568,1461.1851932386814,4077.2001486736017,24196.5,790.9092152779186,1726.130749746865,1443.0195951522678,3965.42766940822,24099.69921875,792.5372336839343,1730.5002617824882,1452.7973239887267,3985.1689766880017,24184.400390625,32334428,7450718,6267466,3226545,303300.0
2024-08-16,805.1665649414062,1785.1904296875,1467.339599609375,4181.2080078125,24541.150390625,806.177918901087,1787.9753867685558,1469.5235088888628,4191.575880991633,24563.900390625,794.7572792867222,1756.9089953467567,1447.3377388233519,4095.0949293450403,24204.5,803.3905830654421,1776.5955951852964,1457.8598362701878,4118.670675923561,24334.849609375,27849246,7335657,9416902,3457058,271600.0
2024-08-19,804.895263671875,1790.8084716796875,1482.4791259765625,4251.2255859375,24572.650390625,807.9045746403995,1793.449357119504,1492.3397678065596,4255.249574521071,24638.80078125,801.0225621096914,1775.8273550396493,1474.6105280885965,4156.87498137627,24522.94921875,807.9045746403995,1786.1988792940135,1476.6025720306277,4185.894947757169,24636.349609375,19502164,2585989,13797742,2055210,243600.0
2024-08-20,807.92919921875,1797.914794921875,1489.9990234375,4282.75439453125,24698.849609375,812.0238759013653,1810.8791418743747,1497.9423959482733,4322.237007322546,24734.30078125,802.8725499307859,1794.0735069359491,1484.0976661921165,4260.693654534821,24607.19921875,802.8725499307859,1805.405353385153,1491.268975771349,4265.427758595415,24648.900390625,31134494,3870333,8411808,2212298,238300.0
2024-08-21,802.05859375,1798.394775390625,1492.7132568359375,4309.455078125,24770.19921875,806.3752455426795,1804.444850251852,1501.8766102174725,4317.503055311436,24787.94921875,798.1119406824072,1793.0169961955314,1484.072717714687,4253.639804359008,24654.5,803.1932203742449,1800.6995713961778,1487.30978907883,4277.736579801988,24680.55078125,47630904,1966902,7769996,1896990,257100.0
2024-08-22,804.77197265625,1805.6453857421875,1492.1654052734375,4262.5869140625,24811.5,808.2252943260683,1818.513723597305,1500.5070892244864,4318.402180859588,24867.349609375,803.1439540663039,1795.51394205871,1484.720165407205,4258.042359497642,24784.44921875,805.1172807347715,1809.2465931329778,1497.0210123494212,4317.502516242781,24863.400390625,21300638,4300287,10445782,1829872,220300.0
2024-08-23,801.6885986328125,1788.215576171875,1494.008056640625,4226.513671875,24823.150390625,806.1038926835937,1807.9021772094957,1505.3128818837536,4266.374923745363,24858.400390625,800.6772446912317,1783.3179574078772,1492.4642955105633,4218.087058430003,24771.650390625,806.1038926835937,1803.6767369560596,1497.768063961028,4260.6939984141445,24845.400390625,20333422,5015935,9249654,1809253,206800.0
2024-08-26,809.0392456054688,1801.7081298828125,1506.5828857421875,4263.01416015625,25010.599609375,812.9858989531632,1813.8081635443523,1516.941539085057,4310.070883859805,25043.80078125,805.2159251748899,1790.0401942272256,1497.021098650585,4246.491949695793,24874.69921875,805.2159251748899,1795.8021261828926,1500.9802618699923,4250.279233485934,24906.099609375,22364266,3728589,8816114,1844164,210300.0
2024-08-27,807.9539184570312,1824.7076416015625,1494.481201171875,4257.99560546875,25017.75,812.714580974844,1827.2525181137994,1507.4544123852302,4270.162346746741,25073.099609375,805.2159036816922,1799.5472543971127,1493.485179145279,4248.1959164894,24973.650390625,810.7412543536698,1801.7079786991785,1504.4912711730515,4265.428242149461,25024.80078125,35773244,3830679,6251156,930697,223300.0
2024-08-28,807.6332397460938,1862.1602783203125,1492.33984375,4266.42138671875,25052.349609375,808.9405806750858,1873.588133022963,1501.4782728482842,4319.869602119113,25129.599609375,804.2292392849356,1822.1148997127973,1487.0608784010915,4220.263875901587,24964.650390625,807.9539173658313,1831.2379582795415,1499.0131426615155,4259.509780281284,25030.80078125,26921188,6514531,9610286,1848058,220400.0
2024-08-29,808.3485717773438,1856.638427734375,1514.874755859375,4271.8662109375,25151.94921875,811.2345497877237,1873.1079727033768,1530.885760314005,4313.715878264525,25192.900390625,804.6979056469421,1844.6824662886909,1488.0568158159556,4222.821074859477,24998.5,810.0505418236547,1856.3023384955793,1497.1205913811584,4222.821074859477,25035.30078125,49052604,7228284,38335358,2133641,354000.0
2024-08-30,807.5346069335938,1866.5777587890625,1503.6197509765625,4311.58544921875,25235.900390625,819.9172195651064,1872.6278340667684,1533.599989641746,4348.038051973605,25268.349609375,799.7646332824804,1851.5007508106305,1497.3447635789732,4249.14242918416,25199.400390625,816.9572296027775,1861.1039704725115,1527.89778785993,4260.693828489569,25249.69921875,445342100,13466759,41620730,3637222,638200.0
2024-09-02,802.6258544921875,1886.552490234375,1510.2183837890625,4280.6240234375,25278.69921875,812.4185353190471,1897.3561122833119,1520.7264647058682,4344.013861375445,25333.650390625,800.7758609185206,1865.713550595146,1500.6316718721823,4272.055480062339,25235.5,812.4185353190471,1866.241657337013,1504.8647654458696,4332.652011694428,25333.599609375,34049680,5573739,11240852,1216500,222800.0
2024-09-03,807.7565307617188,1864.22509765625,1503.1217041015625,4272.38671875,25279.849609375,809.0391809529892,1888.9533893572925,1516.941509382377,4313.620577631577,25321.69921875,801.4665524914798,1859.6155051280512,1501.5031683479538,4256.811332431798,25235.80078125,806.1038818486695,1888.9533893572925,1515.1984708784905,4280.623781915076,25313.400390625,37282860,4694322,10923800,1717263,212100.0
2024-09-04,809.9519653320312,1846.1708984375,1508.525146484375,4241.04736328125,25198.69921875,811.4319603519671,1850.7324277310104,1511.4633627071519,4248.3852249914535,25216.0,805.1172908451134,1824.6597803927025,1493.534966971581,4200.760320366018,25083.80078125,808.5706125582972,1844.8744872415468,1494.7301447200666,4238.869860215786,25089.94921875,24682744,4778310,11983304,1265505,253800.0
2024-09-05,811.7525024414062,1856.4464111328125,1487.035888671875,4237.9228515625,25145.099609375,813.947864316631,1863.0245930805459,1519.7054581926027,4259.746886626945,25275.44921875,810.0505324148638,1833.8307821972226,1481.1345314015284,4217.281880213047,25127.75,812.0238589250097,1849.8201661965988,1513.0072347057646,4242.704111797141,25250.5,22876318,4081810,16264168,1688793,222200.0
2024-09-06,807.5592041015625,1826.3883056640625,1458.997802734375,4219.744140625,24852.150390625,812.8872099026286,1859.6634851962026,1491.0448575756723,4278.6365868505345,25168.75,806.1532209716318,1821.5866958391305,1455.8105811316245,4203.8848901946485,24801.30078125,808.2252499925564,1845.7388167038994,1486.5627588054047,4236.029645395859,25093.69921875,26029602,5848106,19394228,1649179,311700.0
2024-09-09,812.2705688476562,1819.47412109375,1456.63232421875,4212.9267578125,24936.400390625,813.2572321563082,1844.6345108844125,1464.07768593117,4251.462553433798,24957.5,804.1799176724811,1814.0482782877077,1449.809597840599,4194.890004562873,24753.150390625,808.0772497858858,1815.0086002984476,1460.666261949736,4218.0871166522065,24823.400390625,23792914,4772612,9010298,1184938,254400.0
2024-09-10,814.169921875,1836.4237060546875,1455.7110595703125,4268.12646484375,25041.099609375,815.9705945420105,1858.2229673598686,1466.1942153054945,4298.5195066181295,25130.5,808.0772877024264,1820.7704114285846,1451.7766997689328,4204.310831961278,24896.80078125,815.9705945420105,1829.317300201853,1454.6901127162012,4206.204473662924,24999.400390625,26606646,6909600,10768260,1385591,251300.0
2024-09-11,810.9879150390625,1834.3590087890625,1445.7259521484375,4241.14208984375,24918.44921875,815.2305552034559,1849.5800883553493,1462.9073318760024,4307.419549702135,25113.69921875,808.6692201411954,1829.4133272673625,1441.7917138302157,4233.4727484543055,24885.150390625,814.1945707781381,1838.7284033553788,1457.2300550346945,4281.003340307267,25034.0,22226684,5312946,9760202,1325919,279200.0
2024-09-12,822.1865234375,1873.06005859375,1473.913330078125,4277.453125,25388.900390625,823.8638631072175,1878.774045014654,1480.088617533546,4291.560664475195,25433.349609375,812.541925723635,1834.9833838435984,1440.1232367942907,4195.647426325353,24941.44921875,815.970556634334,1848.6199097939516,1451.2039809867947,4270.399124104948,25059.650390625,32424046,8555092,22349376,2742216,380100.0
2024-09-13,821.8658447265625,1866.9617919921875,1466.766845703125,4282.091796875,25356.5,825.8371886289187,1880.8864596141434,1477.2500011980833,4305.194131685647,25430.5,817.4752411837702,1858.8471187859725,1463.6542770635715,4265.427658509752,25292.44921875,825.8371886289187,1873.0598126433401,1470.5268529366479,4289.098178257309,25430.44921875,23860532,3843127,8711328,1458786,250800.0
2024-09-16,824.3324584960938,1872.867919921875,1465.4969482421875,4273.2392578125,25383.75,827.7118283198007,1874.548483367517,1475.0090069946318,4304.2947971775275,25445.69921875,820.9285184448568,1856.3504289468578,1458.9232273463058,4255.43921052289,25336.19921875,822.383822656841,1868.5464710616527,1471.6723576050656,4286.258044672285,25406.650390625,15172820,1570181,5481774,1155120,168700.0
2024-09-17,823.2718505859375,1875.0767822265625,1466.4432373046875,4266.04296875,25418.55078125,827.8104775064535,1880.7425882881328,1471.5975781970765,4294.589522896417,25441.650390625,820.9778464556504,1865.0894099053755,1460.790763828237,4228.501617164474,25352.25,827.8104775064535,1870.4671897008432,1468.1364260685732,4273.238899164255,25416.900390625,20127122,2793127,5935328,1699364,216000.0
2024-09-18,836.0985107421875,1817.0732421875,1457.6282958984375,4115.02490234375,25377.55078125,838.1211584780381,1861.8242226231127,1476.10455198121,4257.9000607847665,25482.19921875,824.4065144173259,1806.6537722399733,1454.7399294679985,4091.2124529893836,25285.55078125,824.7765131575844,1861.8242226231127,1464.1522884024148,4257.9000607847665,25402.400390625,40917342,6385468,8574714,2961779,215700.0
2024-09-19,842.8571166992188,1819.041748046875,1463.82861328125,4067.68408203125,25415.80078125,848.0370989791965,1848.5237015550497,1470.6264144806405,4187.031121100962,25611.94921875,838.2444778560398,1804.2528841458939,1449.7598031867433,4054.0971111064046,25376.05078125,838.2691083056365,1834.7910511020839,1460.4171894563083,4156.590462569691,25487.05078125,30651776,7976570,16955902,2927551,314500.0
2024-09-20,858.989013671875,1830.133544921875,1480.0140380859375,4057.031982421875,25790.94921875,860.8390072921377,1839.0165229045733,1489.0528890965668,4100.396648484873,25849.25,842.3884524296358,1793.3052218119396,1465.5218693608433,4002.6845659351775,25426.599609375,846.8037464482039,1829.4133034638185,1468.136427109257,4087.330245250953,25525.94921875,60623386,15242974,30897320,5447908,533100.0
2024-09-23,868.1650390625,1821.2025146484375,1487.434326171875,4041.504638671875,25939.05078125,871.3963251528371,1842.761812755645,1495.5270047691104,4080.229517445096,25956.0,858.5203814686755,1803.9167195535472,1483.026880271187,4026.828916076253,25847.349609375,862.8370332933276,1833.2546020080952,1485.0687739665293,4071.32949426943,25872.55078125,26965350,3636672,8832314,1702319,209200.0
2024-09-24,872.2350463867188,1823.2672119140625,1483.4501953125,4044.1552734375,25940.400390625,878.9443447710721,1835.0792186672709,1494.530939532627,4062.807827087179,26011.55078125,865.4270455398441,1797.1465020357018,1481.9561623839436,4014.5199689698525,25886.849609375,870.7303607683197,1813.0878227950013,1482.5786761041754,4025.5503382140823,25921.44921875,33039036,7277616,17137444,3012026,384100.0
2024-09-25,877.6863403320312,1820.098388671875,1488.0069580078125,4047.4228515625,26004.150390625,882.0770041306025,1826.1483471192116,1490.5468626388433,4061.4832351175246,26032.80078125,868.3377295053485,1802.3324311332524,1474.3116560624171,4014.5208235861746,25871.349609375,868.3377295053485,1811.503436175212,1477.9970102640052,4026.2141547688016,25899.44921875,31965312,4268341,7069002,2713073,278500.0
2024-09-26,879.832275390625,1824.8516845703125,1491.9910888671875,4064.22900390625,26216.05078125,882.0769584056752,1841.8493352545952,1498.017070530802,4087.2365684956953,26250.900390625,872.2350164313859,1817.8893508178405,1482.1305684499498,4033.457322455591,25998.400390625,874.7016745924757,1822.498942813643,1484.7202013028073,4033.457322455591,26005.400390625,31899644,8952803,18818998,3964251,370900.0
2024-09-27,864.6377563476562,1831.093994140625,1520.1038818359375,4079.5673828125,26178.94921875,877.2423442796407,1896.2518191297418,1527.3747692811157,4145.181886032281,26277.349609375,863.3304153886946,1827.7809300940019,1486.0647823070499,4071.37701220358,26151.400390625,876.6503703689774,1855.438133669678,1493.0369361114394,4104.468587471434,26248.25,35613502,14908931,20597478,3012477,490300.0
2024-09-30,854.47509765625,1801.179931640625,1470.701171875,4041.504638671875,25810.849609375,864.0456833682003,1825.8122145485347,1518.9086621673466,4070.1459682536542,26134.69921875,850.701098537286,1796.282312853667,1468.5348969230117,4033.5038178792897,25794.099609375,862.738402689165,1805.40537191387,1513.3558880158446,4058.926049161128,26061.30078125,26383534,6986955,27008814,2503416,343100.0
2024-10-01,851.5890502929688,1828.7891845703125,1458.997802734375,4059.87353515625,25796.900390625,859.3837142697525,1833.2066423426222,1482.0308103038055,4067.30617221608,25907.599609375,848.5797393423385,1800.603757202924,1457.0057588364782,4017.3142100448013,25739.19921875,850.5037447767241,1800.603757202924,1474.7599230273088,4029.2437843865223,25788.44921875,24572284,4029072,16431642,1823365,247400.0
2024-10-03,829.7838134765625,1818.2735595703125,1401.3780517578125,4007.6552734375,25250.099609375,851.5644172954591,1835.9914522282918,1443.634334423912,4051.4457303263985,25639.44921875,825.5164827720641,1806.3655442331449,1396.4975195620746,3986.1151027516094,25230.30078125,846.3844351066934,1814.528280610594,1430.8602791168494,4035.917963481725,25452.849609375,48473398,7503887,37757294,3350119,423400.0
2024-10-04,817.771240234375,1842.0416259765625,1381.0093994140625,4026.119140625,25014.599609375,834.0511850540141,1876.5651542030093,1411.711728297617,4069.436196462167,25485.05078125,815.4772359655595,1811.1672509312862,1376.2782950115372,3999.4186065272825,24966.80078125,826.083866681385,1814.5764408447044,1398.34020617394,4000.318271301223,25181.900390625,48683232,10001483,37072876,2965463,374900.0
2024-10-07,798.1119384765625,1857.5509033203125,1365.272216796875,4045.623779296875,24795.75,818.4371776300311,1864.9453358766805,1390.9447078848398,4068.7261168182736,25143.0,795.7439225540929,1840.025026708701,1355.9594355150189,4004.484226222508,24694.349609375,815.0824984433904,1846.8912352709824,1387.9566419173104,4046.6177563169667,25084.099609375,94458296,6112575,22181340,1472619,374300.0
2024-10-08,814.5151977539062,1871.2353515625,1391.791259765625,4027.065673828125,25013.150390625,817.351854577489,1880.2622839615105,1395.4267642320656,4051.8249459382696,25044.0,800.1838900610866,1830.7096956078074,1359.669551595401,3980.3875920827627,24756.80078125,804.1305430330278,1861.007899519078,1367.513224520688,4045.386749254377,24832.19921875,29734406,5637391,17020808,1541867,333200.0
2024-10-09,805.6846313476562,1875.2686767578125,1369.1318359375,4026.782470703125,24981.94921875,817.3272467507278,1898.5564839074102,1395.4019165531051,4066.5961079751396,25234.05078125,803.4892692768091,1867.9221904384558,1367.0402140253339,4020.864839579762,24947.69921875,813.750592132383,1875.07665925967,1391.9656892391695,4033.457373684306,25065.80078125,41125642,4857163,14310610,1082504,290600.0
2024-10-10,820.114501953125,1842.8577880859375,1365.595947265625,4002.59033203125,24998.44921875,821.6191272702827,1886.07227503949,1380.4864268287754,4065.506761861307,25134.05078125,805.363874384187,1838.1521871723023,1363.9774115920343,3975.322076727874,24979.400390625,808.5705299330368,1880.2143346978125,1374.5352199766685,4027.065743241721,25067.05078125,21754766,4782119,22358646,2378875,261400.0
2024-10-11,814.4906005859375,1858.3189697265625,1366.6417236328125,3928.54931640625,24964.25,821.1258875682706,1869.7468243014484,1377.7723178051706,4016.3669515997326,25028.650390625,810.6672800804614,1834.3109211351211,1363.3797273571677,3893.7536496314738,24920.05078125,821.1258875682706,1841.8974879353766,1364.5501018082973,3922.6788421196575,24985.30078125,23672594,4709431,7980122,5759183,210500.0
2024-10-14,832.7931518554688,1881.1746826171875,1367.0650634765625,3916.666015625,25127.94921875,834.741848018609,1891.354071794841,1374.5849563155427,3943.8871125530773,25159.75,815.9705545228965,1854.477685639696,1362.8070452852592,3902.9847329926533,25017.5,816.9819085005773,1855.4860705732615,1373.962442591221,3919.837957643063,25023.44921875,18527508,3751378,12221432,2137590,206400.0
2024-10-15,830.81982421875,1881.558837890625,1338.678466796875,3897.871826171875,25057.349609375,837.6771462351046,1912.433094709219,1366.243302159234,3948.1957233726384,25212.05078125,826.5771840500105,1874.3083602991192,1335.3666207605413,3877.231316907688,25008.150390625,835.7038196244212,1882.2310163628915,1353.1207855156183,3911.364023062213,25186.30078125,19651130,5353705,33762794,2759474,257200.0
2024-10-16,838.565185546875,1843.9141845703125,1348.6884765625,3877.183837890625,24971.30078125,842.585790426718,1881.7989564876755,1358.5740438069333,3896.167641402821,25093.400390625,828.8465156450762,1840.312977195666,1332.3039628645522,3850.909560357471,24908.44921875,828.8465156450762,1877.42944464905,1334.6695151768993,3867.7630170426546,25008.55078125,20470682,3111512,20034438,2359151,226800.0
2024-10-17,825.4178466796875,1890.0096435546875,1351.0291748046875,3890.48681640625,24749.849609375,837.5044718768119,1899.516854492198,1363.0062419523483,3910.3228978529323,25029.5,821.4958240034423,1853.5654717255002,1346.6715786036464,3875.2902957519555,24728.900390625,836.1724403142362,1858.415027332384,1360.2671814831224,3894.0845506582914,25027.400390625,14695732,8162822,15543660,2522659,252800.0
2024-10-18,829.7098388671875,1805.0211181640625,1353.8927001953125,3913.313232421875,24854.05078125,834.2238355924767,1859.9995499352583,1362.9814005892638,3935.238244757566,24886.19921875,816.0198853262701,1795.0818094027522,1335.9891081789099,3872.4533402747466,24567.650390625,820.4598702584595,1818.6577602233042,1346.796043723323,3881.944647481302,24664.94921875,24809724,10526196,12082452,2361000,290900.0
2024-10-21,852.8223876953125,1779.236572265625,1363.7532958984375,3872.31103515625,24781.099609375,862.4177242903107,1823.4594469274077,1368.5342502099143,3929.3538837407996,24978.30078125,844.1151323678729,1765.0718228709857,1352.3239675798945,3862.9620049373275,24679.599609375,846.063768270474,1816.064897246326,1361.686598848784,3922.3776803062365,24956.150390625,46548354,4654601,14067408,1595450,242000.0
2024-10-22,845.841796875,1778.132080078125,1338.006103515625,3811.234619140625,24472.099609375,858.3970631644344,1803.2925852339904,1370.5262455038624,3881.7550819217454,24882.0,843.9424218629189,1773.666559613223,1334.8935348257999,3802.550165255864,24445.80078125,853.4884373802005,1784.4701814346959,1363.7532474009167,3859.165723179126,24798.650390625,38875280,4125240,15831960,1928049,279500.0
2024-10-23,856.3251342773438,1799.067138671875,1333.2003173828125,3859.40283203125,24435.5,861.603759041874,1811.1671716222952,1352.0748848775756,3904.2965301967497,24604.25,841.1551854708522,1770.8336503030287,1329.689315659354,3791.919544419266,24378.099609375,841.1551854708522,1772.034052723245,1332.1793705575924,3796.143361546141,24378.150390625,38036090,4311910,17214742,1966476,284600.0
2024-10-24,863.15771484375,1789.415771484375,1334.4703369140625,3841.98583984375,24399.400390625,872.5310159915173,1809.246441971513,1338.3547254831988,3871.503895550584,24480.650390625,857.4597103207274,1786.1987165960795,1317.8616212723593,3800.3190972749544,24341.19921875,857.4597103207274,1787.5431906883384,1329.9633130042932,3800.3190972749544,24412.69921875,30832258,2906475,22155934,2676744,216700.0
2024-10-25,860.0744018554688,1788.16748046875,1322.5677490234375,3851.1455078125,24180.80078125,867.2030200365818,1801.9000136074258,1339.002111534351,3883.8430156937015,24440.25,852.8223905419693,1773.138418954866,1316.7410448137834,3827.5595160672574,24073.900390625,865.7970368926951,1789.5118373771484,1338.1555171764887,3850.670942439126,24418.05078125,26130478,4689120,18597496,1759676,372600.0
2024-10-28,855.5357055664062,1791.3365478515625,1329.0418701171875,3882.75146484375,24339.150390625,863.8237012026692,1807.2299232087717,1347.6177038778262,3923.7063623671393,24492.599609375,852.9210840084185,1783.3178829165497,1316.8406011796387,3844.928513292037,24134.900390625,859.383716444917,1785.9107053224764,1331.6813526124565,3861.9653632236445,24251.099609375,22012142,7018940,10824350,1532534,278600.0
2024-10-29,864.2430419921875,1786.4317626953125,1334.66943359375,3867.945068359375,24466.849609375,870.2370336046123,1798.378144066303,1337.856655249044,3894.7580119042254,24484.5,851.0464203091243,1776.4277753656768,1315.0478495098762,3853.5658302619245,24140.849609375,851.5644426318723,1792.9391324904534,1322.8167478889227,3887.497254393904,24328.849609375,35794926,4621252,12008361,1445885,332000.0
2024-10-30,855.7330932617188,1750.301025390625,1338.553955078125,3876.866455078125,24340.849609375,865.6737383463702,1786.1404080241402,1344.62966480214,3898.0796180034267,24498.19921875,850.6024319063034,1744.7163014394891,1320.0776988278842,3853.517979890609,24307.30078125,859.3837596235229,1779.3416136488445,1329.6893351932274,3867.7074369038137,24371.44921875,32715724,5919715,11984423,1935002,285200.0
2024-10-31,856.2756958007812,1706.740234375,1326.7510986328125,3766.578125,24205.349609375,857.8543931673494,1736.5092654474463,1337.6574904459744,3870.840237399569,24372.44921875,848.234426273393,1696.2992285309076,1320.8745447599274,3758.5580159818924,24172.599609375,852.4770662952162,1736.5092654474463,1334.6694245700712,3862.9624053147227,24349.849609375,22895912,7395236,9331650,3740372,287000.0
2024-11-01,857.0651245117188,1710.236572265625,1333.3248291015625,3781.526611328125,24304.349609375,860.419743696405,1715.2385657478123,1336.6116286385318,3795.5262896074955,24368.25,851.5397737386437,1701.6895882617994,1327.6972806767253,3773.791288560614,24280.19921875,854.9437742666823,1713.7816813488193,1327.7471304089104,3786.889338989994,24302.75,1759692,371966,2127335,154895,38800.0
2024-11-04,845.6197509765625,1712.9561767578125,1296.9700927734375,3762.496337890625,23995.349609375,860.8637106769045,1716.2098616116575,1334.6695017714562,3788.834714578836,24316.75,844.0411138190809,1668.6183034798119,1279.9878687625326,3714.1856783834955,23816.150390625,860.8637106769045,1674.9314693544445,1332.5280301195805,3764.5371079100955,24315.75,28089248,7336722,19796890,2269192,285500.0
2024-11-05,867.2030029296875,1703.7777099609375,1300.1075439453125,3769.330078125,24213.30078125,869.5956493162819,1717.6181118779048,1304.3406373759979,3783.234749379866,24229.05078125,837.6277954866241,1694.842199656711,1281.0336986406933,3740.6188761258177,23842.75,840.1437747820238,1709.4110437798347,1287.8564249120313,3740.6188761258177,23916.5,44232406,3160880,16267479,967590,289500.0
2024-11-06,865.92041015625,1771.2801513671875,1320.0777587890625,3929.069091796875,24484.05078125,873.9370497603172,1774.679548579323,1323.0160966964434,3938.7026764053235,24537.599609375,861.0364145993881,1711.985022561022,1295.0277806900112,3773.032086197068,24204.05078125,873.9370497603172,1713.296194916247,1304.7888451117578,3799.9400361634475,24308.75,27787910,10421494,21625209,3792017,351100.0
2024-11-07,861.62841796875,1751.2237548828125,1300.4561767578125,3939.74658203125,24199.349609375,868.7323455565536,1773.22261567757,1318.7331565363688,3991.8537654616457,24503.349609375,857.4104082699865,1735.6350435250165,1297.4182609581876,3877.246463642715,24179.05078125,860.5184217555121,1760.8390975998175,1318.7331565363688,3957.5905174928102,24489.599609375,18895456,4550965,9611974,3724349,322200.0
2024-11-08,865.5256958007812,1777.3504638671875,1278.6431884765625,3936.045166015625,24148.19921875,869.1517316326272,1787.694367437014,1296.4720058402277,3957.6378902806014,24276.150390625,861.2830556229201,1761.0334287500186,1269.9279963447846,3908.1880861984155,24066.650390625,864.3170573375987,1765.7439982122546,1292.4879180085577,3943.6382119110012,24207.69921875,19902986,4210960,19814406,1648039,298700.0
